all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
0,0,0,0,0,0,0,0,0,0,0,0,afa1c59c81b8229c257399422ca14490a05f4500
0,0,0,0,0,0,0,0,0,0,0,0,452c8a719d8321e086ca0054586e4d39a75b4ea4
0,0,0,0,0,0,0,0,0,0,0,0,cbb4b19e00448764dc1ea8868b8a73050dc05207
0,0,0,0,0,0,0,0,0,0,0,0,9cbdce9b8885cfb028d2a471032030b7e6b4602b
0,0,0,0,0,0,0,0,0,0,0,0,b693ca990927be382d34a6e43e7af119b70b8b49
0,0,0,0,0,0,0,0,0,0,0,0,e81474e8596af0374695a64b259dd8f1ae033f0b
0,0,0,0,0,0,0,0,0,0,0,0,beba4ffd0d59cc9bbb1b44d1192bacce527e1749
0,0,0,0,0,0,0,0,0,0,0,0,b0778de28a51236369386ce0cbfc2145a0408eb6
0,0,0,0,0,0,0,0,0,0,0,0,6d4f2c37d7c8f9770115480c7319e2fe9fa3e36c
0,0,0,0,0,0,0,0,0,0,0,0,52c4cd481aad085bd6d15143ad8004906b1d4a4a
0,0,0,0,0,0,0,0,0,0,0,0,1a297af7c6dbc7989cc5811fcf0b364b0c8f0bab
0,0,0,0,0,0,0,0,0,0,0,0,055456b0192ee129935a14acb74cd7861249b2da
0,0,0,0,0,0,0,0,0,0,0,0,44625539c248e6b562abb08c75f61082913d693a
0,0,0,0,0,0,0,0,0,0,0,0,17ef1ea283dc779ea24cd8a17e25c1d059f63e0f
0,0,0,0,0,0,0,0,0,0,0,0,8a0d4468fd4c22ce9737623dfa9052ad6800861b
