all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
19,11,3,4,2,3,4,4,0,0,0,0,2630e95de61bebf07ee859fdc371ea7eee99125f
19,11,3,4,2,3,4,4,0,0,0,0,bf390700290139f29033288861756f01e6b87b7b
19,11,3,4,2,3,4,4,0,0,0,0,c0d24ecc32c9f2a7ee852288454020ee3b88b037
19,11,3,4,2,3,4,4,0,0,0,0,7f9bca11dc828c810aa618eb07347109afaa2e09
19,11,3,4,2,3,4,4,0,0,0,0,69d469e25ab6a7db3ae23417b0eb444f3544884e
19,11,3,4,2,3,4,4,0,0,0,0,045771fe3e24072ec14de9c1f08b2efd618adc98
19,11,3,4,2,3,4,4,0,0,0,0,c6bf6aba67f5ed87ce26992abf2c119dcaa61c2e
19,11,3,4,2,3,4,4,0,0,0,0,326fce8db2b4c454e8ce104411dc904b6e49fec6
19,11,3,4,2,3,4,4,0,0,0,0,8a991fd6f5649e422c3d62632bfc878a557e2bc8
19,11,3,4,2,3,4,4,0,0,0,0,a2a5b2c0cf0399b424021cbe9362843ec3a79ac7
19,11,3,4,2,3,4,4,0,0,0,0,48f1c1137092643bb849189a4353584df684035d
19,11,3,4,2,3,4,4,0,0,0,0,aebd49c6a4ca7add0a61d2693c5417b9f3c13547
19,11,3,4,2,3,4,4,0,0,0,0,e03fc9ac15c4e19f9e881ace111d93e2b787b7c8
19,11,3,4,2,3,4,4,0,0,0,0,1a2e33a9fba89cb87583aee2389b9448b6d4a7e0
